Flow,O,D,Year
356,7,25,2016
685,7,2,2016
37,7,45,2016
1317,7,42,2016
158,7,3,2016
99,7,44,2016
229,7,19,2016
69,7,40,2016
322,7,32,2016
14,7,14,2016
397,7,23,2016
1008,7,15,2016
134,7,22,2016
5,7,29,2016
474,7,4,2016
449,7,12,2016
57,7,5,2016
545,7,43,2016
32,7,24,2016
22,48,17,2016
988,48,34,2016
81,48,46,2016
1973,48,16,2016
674,48,21,2016
141,48,49,2016
98,48,35,2016
1227,48,10,2016
573,48,18,2016
77,48,9,2016
645,48,28,2016
360,48,47,2016
1382,48,31,2016
215,48,26,2016
171,48,41,2016
75,48,6,2016
40,48,38,2016
119,48,37,2016
101,48,8,2016
481,48,7,2016
14,48,1,2016
342,48,20,2016
378,48,30,2016
299,48,11,2016
239,48,27,2016
44,48,33,2016
91,48,36,2016
146,48,13,2016
237,48,25,2016
322,48,2,2016
2115,48,45,2016
505,48,42,2016
95,48,3,2016
131,48,44,2016
281,48,19,2016
25,48,40,2016
112,48,32,2016
903,48,14,2016
449,48,23,2016
1230,48,15,2016
146,48,22,2016
1,48,29,2016
216,48,4,2016
751,48,12,2016
3265,48,43,2016
85,48,24,2016
2544,1,17,2016
190,1,34,2016
1237,1,46,2016
1062,1,16,2016
441,1,21,2016
35,1,39,2016
74,1,35,2016
2215,1,10,2016
1939,1,18,2016
538,1,28,2016
524,1,47,2016
198,1,31,2016
84,1,26,2016
572,1,41,2016
2747,1,6,2016
417,1,37,2016
16,1,8,2016
965,1,7,2016
45,1,48,2016
1000,1,20,2016
120,1,30,2016
152,1,11,2016
46,1,27,2016
123,1,33,2016
89,1,36,2016
268,1,25,2016
505,1,2,2016
141,1,45,2016
202,1,42,2016
289,1,3,2016
78,1,44,2016
133,1,19,2016
45,1,40,2016
254,1,32,2016
41,1,14,2016
2924,1,23,2016
2953,1,15,2016
62,1,22,2016
298,1,4,2016
230,1,12,2016
50,1,5,2016
30,1,43,2016
451,20,17,2016
609,20,34,2016
1135,20,46,2016
1245,20,16,2016
1026,20,21,2016
40,20,49,2016
37,20,39,2016
92,20,35,2016
1914,20,10,2016
620,20,18,2016
64,20,9,2016
2669,20,28,2016
388,20,47,2016
1069,20,31,2016
3708,20,26,2016
390,20,41,2016
165,20,6,2016
191,20,38,2016
84,20,37,2016
206,20,8,2016
528,20,7,2016
381,20,48,2016
169,20,1,2016
25,20,30,2016
360,20,11,2016
189,20,27,2016
59,20,33,2016
231,20,36,2016
279,20,13,2016
479,20,25,2016
749,20,2,2016
92,20,45,2016
362,20,42,2016
862,20,3,2016
196,20,44,2016
223,20,19,2016
14,20,40,2016
191,20,32,2016
82,20,14,2016
539,20,23,2016
2291,20,15,2016
345,20,22,2016
7,20,29,2016
457,20,4,2016
546,20,12,2016
20,20,5,2016
265,20,43,2016
2,20,24,2016
282,30,17,2016
2319,30,34,2016
34,30,46,2016
1222,30,16,2016
1281,30,21,2016
90,30,39,2016
16,30,35,2016
650,30,10,2016
282,30,18,2016
1369,30,9,2016
509,30,28,2016
289,30,31,2016
656,30,26,2016
28,30,41,2016
582,30,6,2016
24,30,38,2016
62,30,37,2016
1110,30,7,2016
519,30,48,2016
27,30,1,2016
157,30,11,2016
637,30,27,2016
30,30,33,2016
460,30,36,2016
163,30,13,2016
126,30,25,2016
133,30,2,2016
1255,30,45,2016
592,30,42,2016
462,30,3,2016
2716,30,44,2016
164,30,19,2016
80,30,40,2016
206,30,32,2016
449,30,14,2016
636,30,23,2016
1896,30,15,2016
1572,30,22,2016
101,30,4,2016
4522,30,12,2016
37,30,5,2016
152,30,43,2016
1255,30,24,2016
17,11,17,2016
688,11,34,2016
740,11,46,2016
984,11,16,2016
1600,11,21,2016
99,11,35,2016
981,11,10,2016
297,11,18,2016
34,11,9,2016
637,11,28,2016
56,11,47,2016
3574,11,31,2016
1480,11,26,2016
54,11,41,2016
76,11,6,2016
224,11,37,2016
313,11,8,2016
505,11,7,2016
1035,11,48,2016
378,11,1,2016
1450,11,20,2016
60,11,30,2016
258,11,27,2016
47,11,33,2016
152,11,36,2016
94,11,25,2016
86,11,2,2016
483,11,45,2016
215,11,42,2016
76,11,3,2016
337,11,44,2016
557,11,19,2016
102,11,40,2016
47,11,32,2016
946,11,14,2016
113,11,23,2016
3254,11,15,2016
274,11,22,2016
1023,11,4,2016
749,11,12,2016
246,11,43,2016
447,11,24,2016
87,27,17,2016
2519,27,34,2016
409,27,46,2016
8450,27,16,2016
1496,27,21,2016
11,27,49,2016
9,27,39,2016
122,27,35,2016
1464,27,10,2016
308,27,18,2016
1131,27,9,2016
505,27,28,2016
164,27,47,2016
240,27,31,2016
84,27,26,2016
238,27,41,2016
38,27,6,2016
175,27,37,2016
121,27,8,2016
597,27,7,2016
192,27,48,2016
159,27,1,2016
409,27,20,2016
335,27,30,2016
201,27,11,2016
136,27,33,2016
125,27,36,2016
452,27,13,2016
149,27,25,2016
723,27,2,2016
62,27,45,2016
730,27,42,2016
214,27,3,2016
559,27,44,2016
275,27,19,2016
33,27,40,2016
61,27,32,2016
33,27,14,2016
93,27,23,2016
2227,27,15,2016
1775,27,22,2016
790,27,4,2016
1217,27,12,2016
100,27,5,2016
385,27,43,2016
38,27,24,2016
166,33,34,2016
662,33,16,2016
1013,33,21,2016
558,33,49,2016
125,33,35,2016
3942,33,10,2016
429,33,18,2016
34,33,9,2016
552,33,28,2016
428,33,47,2016
57,33,31,2016
505,33,41,2016
4208,33,38,2016
45,33,37,2016
7881,33,8,2016
286,33,7,2016
130,33,48,2016
61,33,1,2016
105,33,20,2016
15,33,30,2016
189,33,11,2016
164,33,27,2016
83,33,36,2016
468,33,13,2016
1522,33,25,2016
1153,33,2,2016
286,33,45,2016
795,33,42,2016
292,33,3,2016
937,33,19,2016
687,33,40,2016
851,33,32,2016
253,33,23,2016
1148,33,15,2016
2447,33,29,2016
477,33,4,2016
584,33,12,2016
100,33,5,2016
310,33,43,2016
91,36,17,2016
447,36,34,2016
28,36,46,2016
1351,36,16,2016
307,36,21,2016
506,36,49,2016
637,36,39,2016
168,36,35,2016
3828,36,10,2016
586,36,18,2016
32,36,9,2016
308,36,28,2016
554,36,47,2016
115,36,31,2016
101,36,26,2016
64,36,41,2016
62,36,6,2016
212,36,38,2016
835,36,37,2016
674,36,8,2016
258,36,7,2016
47,36,48,2016
22,36,1,2016
71,36,20,2016
96,36,11,2016
278,36,27,2016
44,36,33,2016
44,36,13,2016
3804,36,25,2016
1319,36,2,2016
64,36,45,2016
509,36,42,2016
47,36,3,2016
110,36,44,2016
4522,36,19,2016
71,36,40,2016
413,36,32,2016
187,36,23,2016
983,36,15,2016
79,36,22,2016
157,36,29,2016
869,36,4,2016
370,36,12,2016
54,36,5,2016
58,36,43,2016
56,36,24,2016
394,13,17,2016
4519,13,34,2016
107,13,46,2016
3866,13,16,2016
2425,13,21,2016
1477,13,10,2016
567,13,18,2016
720,13,9,2016
147,13,28,2016
308,13,47,2016
196,13,31,2016
191,13,26,2016
48,13,41,2016
75,13,6,2016
76,13,38,2016
676,13,37,2016
381,13,8,2016
40,13,7,2016
121,13,48,2016
74,13,1,2016
499,13,20,2016
331,13,30,2016
184,13,11,2016
672,13,27,2016
67,13,36,2016
317,13,25,2016
220,13,2,2016
68,13,45,2016
263,13,42,2016
483,13,3,2016
1177,13,44,2016
322,13,19,2016
66,13,32,2016
185,13,14,2016
76,13,23,2016
6234,13,15,2016
416,13,22,2016
28,13,29,2016
988,13,4,2016
1067,13,12,2016
38,13,5,2016
339,13,43,2016
381,13,24,2016
155,25,17,2016
154,25,34,2016
30,25,46,2016
2082,25,16,2016
438,25,21,2016
1128,25,49,2016
112,25,39,2016
242,25,35,2016
3080,25,10,2016
1261,25,18,2016
34,25,9,2016
385,25,28,2016
131,25,47,2016
41,25,31,2016
142,25,26,2016
173,25,41,2016
95,25,6,2016
96,25,38,2016
591,25,37,2016
1114,25,8,2016
337,25,7,2016
82,25,48,2016
29,25,1,2016
128,25,20,2016
7,25,30,2016
29,25,11,2016
241,25,27,2016
197,25,33,2016
2473,25,36,2016
83,25,13,2016
1512,25,2,2016
6,25,45,2016
484,25,42,2016
104,25,3,2016
147,25,44,2016
2047,25,19,2016
134,25,40,2016
521,25,32,2016
4,25,14,2016
249,25,23,2016
927,25,15,2016
127,25,22,2016
162,25,29,2016
755,25,4,2016
360,25,12,2016
67,25,5,2016
75,25,43,2016
2,25,24,2016
632,2,17,2016
453,2,34,2016
92,2,46,2016
1405,2,16,2016
596,2,21,2016
162,2,49,2016
33,2,39,2016
134,2,35,2016
2828,2,10,2016
1747,2,18,2016
208,2,9,2016
431,2,28,2016
442,2,47,2016
172,2,31,2016
160,2,26,2016
350,2,41,2016
449,2,6,2016
102,2,38,2016
772,2,37,2016
360,2,8,2016
575,2,7,2016
128,2,48,2016
244,2,1,2016
177,2,20,2016
34,2,30,2016
45,2,11,2016
124,2,27,2016
109,2,33,2016
338,2,36,2016
97,2,13,2016
932,2,25,2016
15,2,45,2016
868,2,42,2016
187,2,3,2016
210,2,44,2016
910,2,19,2016
79,2,40,2016
2998,2,32,2016
9,2,14,2016
584,2,23,2016
1227,2,15,2016
189,2,22,2016
32,2,29,2016
2225,2,4,2016
713,2,12,2016
238,2,5,2016
113,2,43,2016
4,2,24,2016
2202,45,34,2016
51,45,46,2016
3531,45,16,2016
2387,45,21,2016
84,45,49,2016
110,45,35,2016
1493,45,10,2016
577,45,18,2016
938,45,9,2016
493,45,28,2016
660,45,47,2016
1336,45,31,2016
494,45,26,2016
373,45,41,2016
568,45,38,2016
82,45,37,2016
159,45,7,2016
14242,45,48,2016
31,45,1,2016
1080,45,20,2016
1826,45,30,2016
896,45,11,2016
441,45,27,2016
348,45,36,2016
405,45,25,2016
885,45,2,2016
387,45,42,2016
281,45,3,2016
532,45,44,2016
140,45,19,2016
149,45,40,2016
788,45,32,2016
2462,45,14,2016
80,45,23,2016
2685,45,15,2016
1678,45,22,2016
54,45,29,2016
106,45,4,2016
2678,45,12,2016
177,45,5,2016
813,45,43,2016
1117,45,24,2016
231,42,17,2016
329,42,34,2016
16,42,46,2016
829,42,16,2016
315,42,21,2016
96,42,49,2016
23,42,39,2016
56,42,35,2016
2548,42,10,2016
972,42,18,2016
32,42,9,2016
624,42,28,2016
1143,42,47,2016
108,42,31,2016
63,42,26,2016
1153,42,41,2016
118,42,6,2016
20,42,38,2016
369,42,37,2016
194,42,8,2016
1394,42,7,2016
220,42,48,2016
103,42,1,2016
286,42,20,2016
14,42,30,2016
25,42,11,2016
92,42,27,2016
35,42,33,2016
186,42,36,2016
74,42,13,2016
571,42,25,2016
830,42,2,2016
14,42,45,2016
110,42,3,2016
122,42,44,2016
919,42,19,2016
27,42,40,2016
570,42,32,2016
67,42,14,2016
619,42,23,2016
804,42,15,2016
71,42,22,2016
10,42,29,2016
660,42,4,2016
243,42,12,2016
625,42,5,2016
182,42,43,2016
27,42,24,2016
297,3,17,2016
1908,3,34,2016
1470,3,46,2016
1534,3,16,2016
974,3,21,2016
11,3,49,2016
31,3,35,2016
795,3,10,2016
492,3,18,2016
45,3,9,2016
186,3,28,2016
164,3,47,2016
192,3,31,2016
1428,3,26,2016
152,3,41,2016
460,3,6,2016
36,3,38,2016
97,3,37,2016
300,3,8,2016
250,3,7,2016
392,3,48,2016
194,3,1,2016
1075,3,20,2016
234,3,30,2016
191,3,11,2016
56,3,27,2016
17,3,33,2016
72,3,36,2016
260,3,13,2016
355,3,25,2016
763,3,2,2016
86,3,45,2016
562,3,42,2016
556,3,44,2016
287,3,19,2016
14,3,40,2016
303,3,32,2016
5,3,14,2016
378,3,23,2016
7776,3,15,2016
304,3,22,2016
940,3,4,2016
519,3,12,2016
3,3,5,2016
357,3,43,2016
171,3,24,2016
121,44,17,2016
2268,44,34,2016
95,44,46,2016
4625,44,16,2016
849,44,21,2016
15,44,49,2016
30,44,35,2016
307,44,10,2016
540,44,18,2016
693,44,9,2016
250,44,28,2016
338,44,47,2016
3,44,31,2016
139,44,26,2016
69,44,41,2016
148,44,6,2016
45,44,38,2016
127,44,37,2016
170,44,8,2016
181,44,7,2016
259,44,48,2016
150,44,1,2016
423,44,20,2016
400,44,30,2016
76,44,11,2016
221,44,27,2016
46,44,36,2016
216,44,13,2016
612,44,25,2016
308,44,2,2016
84,44,45,2016
362,44,42,2016
155,44,3,2016
613,44,19,2016
22,44,40,2016
162,44,32,2016
57,44,14,2016
158,44,23,2016
905,44,15,2016
682,44,22,2016
96,44,29,2016
221,44,4,2016
7917,44,12,2016
338,44,43,2016
148,44,24,2016
78,19,17,2016
363,19,34,2016
89,19,46,2016
1024,19,16,2016
358,19,21,2016
268,19,49,2016
793,19,39,2016
193,19,35,2016
2367,19,10,2016
654,19,18,2016
83,19,9,2016
297,19,28,2016
169,19,47,2016
55,19,31,2016
36,19,26,2016
163,19,41,2016
75,19,6,2016
77,19,38,2016
1053,19,37,2016
562,19,8,2016
245,19,7,2016
92,19,48,2016
57,19,1,2016
238,19,20,2016
33,19,30,2016
37,19,11,2016
79,19,27,2016
140,19,33,2016
1843,19,36,2016
136,19,13,2016
1794,19,25,2016
1056,19,2,2016
2,19,45,2016
1128,19,42,2016
109,19,3,2016
153,19,44,2016
70,19,40,2016
615,19,32,2016
11,19,14,2016
213,19,23,2016
920,19,15,2016
155,19,22,2016
113,19,29,2016
1104,19,4,2016
121,19,12,2016
487,19,5,2016
119,19,43,2016
208,19,24,2016
48,40,34,2016
2143,40,16,2016
59,40,21,2016
3080,40,49,2016
253,40,35,2016
4631,40,10,2016
377,40,18,2016
338,40,28,2016
23,40,31,2016
363,40,26,2016
160,40,6,2016
1088,40,38,2016
878,40,37,2016
9250,40,8,2016
422,40,7,2016
11,40,1,2016
110,40,20,2016
934,40,11,2016
206,40,27,2016
881,40,33,2016
122,40,36,2016
2,40,13,2016
951,40,25,2016
848,40,2,2016
631,40,42,2016
147,40,44,2016
1139,40,19,2016
669,40,32,2016
423,40,14,2016
1287,40,15,2016
247,40,29,2016
1201,40,4,2016
352,40,12,2016
76,40,43,2016
595,32,17,2016
356,32,34,2016
14,32,46,2016
1036,32,16,2016
392,32,21,2016
212,32,49,2016
42,32,39,2016
77,32,35,2016
3207,32,10,2016
2258,32,18,2016
18,32,9,2016
192,32,28,2016
328,32,47,2016
27,32,31,2016
35,32,26,2016
277,32,41,2016
200,32,6,2016
69,32,38,2016
332,32,37,2016
346,32,8,2016
429,32,7,2016
81,32,48,2016
227,32,1,2016
502,32,20,2016
58,32,30,2016
101,32,11,2016
264,32,27,2016
306,32,36,2016
117,32,13,2016
951,32,25,2016
6472,32,2,2016
501,32,42,2016
223,32,3,2016
107,32,44,2016
319,32,19,2016
70,32,40,2016
438,32,23,2016
1607,32,15,2016
154,32,22,2016
7,32,29,2016
1684,32,4,2016
277,32,12,2016
87,32,5,2016
104,32,43,2016
67,32,24,2016
60,14,17,2016
2790,14,34,2016
1544,14,16,2016
2010,14,21,2016
26,14,39,2016
619,14,10,2016
389,14,18,2016
164,14,9,2016
517,14,28,2016
1381,14,31,2016
676,14,26,2016
368,14,41,2016
136,14,6,2016
229,14,37,2016
158,14,8,2016
92,14,7,2016
5940,14,48,2016
971,14,20,2016
185,14,30,2016
1873,14,11,2016
900,14,27,2016
368,14,36,2016
11,14,13,2016
184,14,25,2016
860,14,2,2016
2754,14,45,2016
251,14,42,2016
224,14,3,2016
704,14,44,2016
187,14,19,2016
140,14,40,2016
683,14,32,2016
239,14,23,2016
996,14,15,2016
921,14,22,2016
717,14,29,2016
164,14,4,2016
1339,14,12,2016
143,14,5,2016
1010,14,43,2016
988,14,24,2016
1498,23,17,2016
275,23,34,2016
396,23,46,2016
926,23,16,2016
607,23,21,2016
59,23,49,2016
5,23,39,2016
68,23,35,2016
2805,23,10,2016
3033,23,18,2016
9,23,9,2016
1042,23,28,2016
448,23,47,2016
188,23,31,2016
263,23,26,2016
1825,23,41,2016
328,23,6,2016
69,23,38,2016
344,23,37,2016
117,23,8,2016
775,23,7,2016
209,23,48,2016
1507,23,1,2016
605,23,20,2016
20,23,30,2016
40,23,11,2016
178,23,27,2016
14,23,33,2016
241,23,36,2016
259,23,13,2016
550,23,25,2016
1238,23,2,2016
26,23,45,2016
1174,23,42,2016
196,23,3,2016
175,23,44,2016
413,23,19,2016
87,23,40,2016
558,23,32,2016
22,23,14,2016
2342,23,15,2016
145,23,22,2016
1127,23,4,2016
552,23,12,2016
286,23,5,2016
164,23,43,2016
1,23,24,2016
275,15,17,2016
534,15,34,2016
483,15,46,2016
1401,15,16,2016
742,15,21,2016
95,15,49,2016
18,15,39,2016
79,15,35,2016
1116,15,10,2016
716,15,18,2016
93,15,9,2016
476,15,28,2016
336,15,47,2016
123,15,31,2016
361,15,26,2016
200,15,41,2016
785,15,6,2016
21,15,38,2016
187,15,37,2016
123,15,8,2016
375,15,7,2016
173,15,48,2016
144,15,1,2016
411,15,20,2016
77,15,30,2016
96,15,11,2016
119,15,27,2016
54,15,33,2016
198,15,36,2016
614,15,13,2016
335,15,25,2016
429,15,2,2016
49,15,45,2016
312,15,42,2016
1005,15,3,2016
192,15,44,2016
447,15,19,2016
38,15,40,2016
264,15,32,2016
69,15,14,2016
423,15,23,2016
267,15,22,2016
568,15,4,2016
573,15,12,2016
48,15,5,2016
162,15,43,2016
68,15,24,2016
172,22,17,2016
3280,22,34,2016
203,22,46,2016
3653,22,16,2016
1197,22,21,2016
81,22,35,2016
1160,22,10,2016
303,22,18,2016
2434,22,9,2016
398,22,28,2016
83,22,47,2016
163,22,31,2016
277,22,26,2016
287,22,41,2016
92,22,6,2016
193,22,38,2016
127,22,37,2016
172,22,8,2016
236,22,7,2016
600,22,48,2016
15,22,1,2016
418,22,20,2016
441,22,30,2016
349,22,11,2016
1071,22,27,2016
201,22,33,2016
34,22,36,2016
205,22,13,2016
351,22,25,2016
417,22,2,2016
12,22,45,2016
533,22,42,2016
257,22,3,2016
1067,22,44,2016
662,22,19,2016
19,22,40,2016
139,22,32,2016
217,22,14,2016
59,22,23,2016
2985,22,15,2016
25,22,29,2016
495,22,4,2016
1776,22,12,2016
58,22,5,2016
406,22,43,2016
431,22,24,2016
1310,29,34,2016
641,29,16,2016
1037,29,21,2016
1813,29,49,2016
179,29,39,2016
2608,29,10,2016
1170,29,18,2016
1473,29,28,2016
190,29,47,2016
219,29,31,2016
113,29,26,2016
195,29,6,2016
1059,29,38,2016
556,29,37,2016
5172,29,8,2016
679,29,7,2016
64,29,48,2016
97,29,20,2016
182,29,30,2016
59,29,27,2016
4472,29,33,2016
577,29,36,2016
6245,29,25,2016
974,29,2,2016
697,29,42,2016
97,29,3,2016
253,29,44,2016
968,29,19,2016
540,29,40,2016
495,29,23,2016
404,29,15,2016
354,29,22,2016
1398,29,4,2016
1191,29,12,2016
221,29,43,2016
420,4,17,2016
1047,4,34,2016
158,4,46,2016
1706,4,16,2016
849,4,21,2016
275,4,49,2016
121,4,39,2016
1170,4,35,2016
3505,4,10,2016
1378,4,18,2016
47,4,9,2016
930,4,28,2016
379,4,47,2016
78,4,31,2016
215,4,26,2016
373,4,41,2016
302,4,6,2016
151,4,38,2016
2844,4,37,2016
495,4,8,2016
236,4,7,2016
127,4,48,2016
146,4,1,2016
346,4,20,2016
111,4,11,2016
155,4,27,2016
82,4,33,2016
635,4,36,2016
95,4,13,2016
1279,4,25,2016
4237,4,2,2016
29,4,45,2016
694,4,42,2016
156,4,3,2016
254,4,44,2016
1520,4,19,2016
84,4,40,2016
960,4,32,2016
85,4,14,2016
794,4,23,2016
2337,4,15,2016
165,4,22,2016
28,4,29,2016
455,4,12,2016
726,4,5,2016
265,4,43,2016
10,4,24,2016
92,12,17,2016
1905,12,34,2016
309,12,46,2016
3834,12,16,2016
615,12,21,2016
86,12,49,2016
24,12,39,2016
57,12,35,2016
843,12,10,2016
448,12,18,2016
1275,12,9,2016
497,12,28,2016
164,12,47,2016
227,12,31,2016
258,12,26,2016
42,12,41,2016
207,12,6,2016
124,12,38,2016
298,12,37,2016
200,12,8,2016
253,12,7,2016
365,12,48,2016
272,12,1,2016
399,12,20,2016
703,12,30,2016
111,12,11,2016
635,12,27,2016
1,12,33,2016
73,12,36,2016
252,12,13,2016
675,12,25,2016
651,12,2,2016
97,12,45,2016
469,12,42,2016
227,12,3,2016
3318,12,44,2016
517,12,19,2016
54,12,40,2016
266,12,32,2016
133,12,14,2016
299,12,23,2016
1965,12,15,2016
695,12,22,2016
22,12,29,2016
675,12,4,2016
29,12,5,2016
223,12,43,2016
195,12,24,2016
22,5,17,2016
774,5,34,2016
40,5,46,2016
628,5,16,2016
168,5,21,2016
156,5,49,2016
86,5,39,2016
161,5,35,2016
2173,5,10,2016
457,5,18,2016
66,5,9,2016
480,5,28,2016
85,5,47,2016
110,5,31,2016
1599,5,41,2016
320,5,6,2016
58,5,38,2016
2590,5,37,2016
159,5,8,2016
237,5,7,2016
180,5,48,2016
141,5,1,2016
280,5,20,2016
60,5,30,2016
24,5,11,2016
7,5,27,2016
162,5,33,2016
191,5,36,2016
83,5,13,2016
820,5,25,2016
2032,5,2,2016
78,5,45,2016
4765,5,42,2016
95,5,3,2016
76,5,44,2016
2173,5,19,2016
1312,5,32,2016
71,5,14,2016
682,5,23,2016
499,5,15,2016
27,5,22,2016
12,5,29,2016
3614,5,4,2016
174,5,12,2016
60,5,43,2016
92,5,24,2016
151,43,17,2016
1166,43,34,2016
93,43,46,2016
1273,43,16,2016
561,43,21,2016
41,43,49,2016
41,43,35,2016
1957,43,10,2016
220,43,18,2016
43,43,9,2016
2701,43,28,2016
426,43,47,2016
666,43,31,2016
21,43,26,2016
227,43,41,2016
123,43,6,2016
56,43,38,2016
125,43,37,2016
257,43,8,2016
876,43,7,2016
3236,43,48,2016
252,43,1,2016
316,43,20,2016
162,43,30,2016
38,43,11,2016
154,43,27,2016
14,43,33,2016
57,43,36,2016
57,43,13,2016
482,43,25,2016
450,43,2,2016
96,43,45,2016
287,43,42,2016
143,43,3,2016
96,43,44,2016
404,43,19,2016
56,43,40,2016
215,43,32,2016
177,43,14,2016
226,43,23,2016
853,43,15,2016
68,43,22,2016
9,43,29,2016
325,43,4,2016
336,43,12,2016
119,43,24,2016
922,24,17,2016
1583,24,34,2016
304,24,46,2016
4577,24,16,2016
6259,24,21,2016
777,24,10,2016
37,24,18,2016
5186,24,9,2016
463,24,28,2016
292,24,31,2016
135,24,26,2016
277,24,6,2016
284,24,8,2016
2362,24,7,2016
1448,24,48,2016
924,24,20,2016
2454,24,30,2016
2192,24,11,2016
2885,24,27,2016
338,24,13,2016
142,24,25,2016
248,24,2,2016
585,24,45,2016
306,24,42,2016
511,24,3,2016
963,24,44,2016
321,24,19,2016
869,24,32,2016
3503,24,14,2016
42,24,23,2016
1252,24,15,2016
1292,24,22,2016
82,24,4,2016
1482,24,12,2016
718,24,43,2016
274,17,34,2017
117,17,46,2017
762,17,16,2017
640,17,21,2017
42,17,49,2017
103,17,39,2017
101,17,35,2017
1926,17,10,2017
3132,17,18,2017
11,17,9,2017
345,17,28,2017
249,17,47,2017
167,17,31,2017
56,17,26,2017
584,17,41,2017
580,17,6,2017
50,17,38,2017
132,17,37,2017
43,17,8,2017
752,17,7,2017
100,17,48,2017
1217,17,1,2017
516,17,20,2017
61,17,30,2017
86,17,11,2017
39,17,27,2017
22,17,33,2017
34,17,36,2017
157,17,13,2017
379,17,25,2017
928,17,2,2017
10,17,45,2017
510,17,42,2017
232,17,3,2017
36,17,44,2017
290,17,19,2017
27,17,40,2017
437,17,32,2017
29,17,14,2017
1953,17,23,2017
2099,17,15,2017
132,17,22,2017
480,17,4,2017
329,17,12,2017
49,17,5,2017
155,17,43,2017
54,17,24,2017
214,34,17,2017
150,34,46,2017
3819,34,16,2017
960,34,21,2017
91,34,49,2017
10,34,39,2017
77,34,35,2017
791,34,10,2017
882,34,18,2017
216,34,9,2017
590,34,28,2017
134,34,47,2017
333,34,31,2017
199,34,26,2017
47,34,41,2017
73,34,6,2017
45,34,38,2017
239,34,37,2017
146,34,8,2017
702,34,7,2017
367,34,48,2017
78,34,1,2017
400,34,20,2017
54,34,30,2017
206,34,11,2017
781,34,27,2017
26,34,33,2017
127,34,36,2017
1012,34,13,2017
543,34,25,2017
798,34,2,2017
80,34,45,2017
446,34,42,2017
274,34,3,2017
984,34,44,2017
463,34,19,2017
14,34,40,2017
337,34,32,2017
57,34,14,2017
358,34,23,2017
2111,34,15,2017
1156,34,22,2017
18,34,29,2017
367,34,4,2017
1665,34,12,2017
1,34,5,2017
241,34,43,2017
31,34,24,2017
172,46,17,2017
587,46,34,2017
1156,46,16,2017
451,46,21,2017
53,46,49,2017
34,46,35,2017
1008,46,10,2017
684,46,18,2017
88,46,9,2017
863,46,28,2017
283,46,47,2017
230,46,31,2017
408,46,26,2017
113,46,41,2017
1095,46,6,2017
3,46,38,2017
136,46,37,2017
68,46,8,2017
274,46,7,2017
211,46,48,2017
749,46,1,2017
2185,46,20,2017
299,46,30,2017
88,46,11,2017
183,46,27,2017
61,46,33,2017
58,46,36,2017
85,46,13,2017
402,46,25,2017
248,46,2,2017
15,46,45,2017
227,46,42,2017
2277,46,3,2017
175,46,44,2017
97,46,19,2017
58,46,40,2017
77,46,32,2017
27,46,14,2017
1946,46,23,2017
4738,46,15,2017
58,46,22,2017
394,46,4,2017
357,46,12,2017
200,46,43,2017
240,46,24,2017
59,16,17,2017
1504,16,34,2017
135,16,46,2017
686,16,21,2017
71,16,49,2017
14,16,39,2017
95,16,35,2017
785,16,10,2017
306,16,18,2017
543,16,9,2017
407,16,28,2017
256,16,47,2017
66,16,31,2017
165,16,26,2017
113,16,41,2017
140,16,6,2017
40,16,38,2017
228,16,37,2017
323,16,8,2017
276,16,7,2017
140,16,48,2017
119,16,1,2017
277,16,20,2017
138,16,30,2017
94,16,11,2017
1207,16,27,2017
61,16,33,2017
202,16,36,2017
175,16,13,2017
634,16,25,2017
570,16,2,2017
102,16,45,2017
286,16,42,2017
182,16,3,2017
1273,16,44,2017
279,16,19,2017
61,16,40,2017
193,16,32,2017
91,16,14,2017
200,16,23,2017
1605,16,15,2017
432,16,22,2017
31,16,29,2017
368,16,4,2017
1333,16,12,2017
14,16,5,2017
120,16,43,2017
59,16,24,2017
351,21,17,2017
2282,21,34,2017
453,21,46,2017
4461,21,16,2017
65,21,49,2017
25,21,39,2017
197,21,35,2017
2149,21,10,2017
887,21,18,2017
681,21,9,2017
921,21,28,2017
301,21,47,2017
402,21,31,2017
1046,21,26,2017
109,21,41,2017
280,21,6,2017
151,21,38,2017
388,21,37,2017
330,21,8,2017
534,21,7,2017
752,21,48,2017
178,21,1,2017
761,21,20,2017
399,21,30,2017
805,21,11,2017
1517,21,27,2017
91,21,33,2017
195,21,36,2017
637,21,13,2017
553,21,25,2017
716,21,2,2017
177,21,45,2017
571,21,42,2017
619,21,3,2017
567,21,44,2017
496,21,19,2017
75,21,40,2017
312,21,32,2017
228,21,14,2017
324,21,23,2017
3567,21,15,2017
824,21,22,2017
122,21,29,2017
827,21,4,2017
1509,21,12,2017
82,21,5,2017
374,21,43,2017
758,21,24,2017
94,49,17,2017
204,49,34,2017
1660,49,16,2017
503,49,21,2017
48,49,39,2017
321,49,35,2017
3148,49,10,2017
620,49,18,2017
520,49,28,2017
115,49,47,2017
41,49,31,2017
115,49,26,2017
223,49,41,2017
113,49,6,2017
472,49,38,2017
483,49,37,2017
2557,49,8,2017
219,49,7,2017
260,49,48,2017
40,49,1,2017
118,49,20,2017
193,49,27,2017
824,49,33,2017
1489,49,36,2017
4852,49,25,2017
1617,49,2,2017
693,49,42,2017
27,49,3,2017
99,49,44,2017
1101,49,19,2017
893,49,40,2017
959,49,32,2017
563,49,23,2017
661,49,15,2017
